STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AveWindSpeed,Precipitation,Snow Fall,Snow Depth,MaxTemp,MinTemp,Fog,Heavy_Fog,Thunder,Sleet,Hail,Rime,Dust,Blowing_Snow,High_Winds,Mist,Drizzle,Rain,Heavy_Snow,Ice_Fog
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/14/2013,2.2,0,0,,33.9,20.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/15/2013,3.1,0,0,,33.3,23.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/16/2013,2.9,0.3,0,,33.9,23.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/17/2013,3.8,0,0,,35,22.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/18/2013,4.6,0,0,,32.8,24.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/19/2013,6.7,0,0,,37.2,25.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/20/2013,5.7,0,0,,35.6,26.1,,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/21/2013,4,0.3,0,,26.1,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/22/2013,3.3,0,0,,24.4,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/23/2013,2.7,44.7,0,,27.8,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/24/2013,3.8,0,0,,31.1,18.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/25/2013,4.8,6.9,0,,18.9,15.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/26/2013,5,25.4,0,,22.2,16.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/27/2013,3.9,0,0,,28.9,16.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/28/2013,2.9,0.3,0,,23.9,19.4,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/29/2013,3,8.4,0,,27.2,18.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/30/2013,3.8,0,0,,28.9,18.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/31/2013,3.6,0,0,,26.1,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/1/2013,4.3,0,0,,27.8,18.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/2/2013,3.7,3.3,0,,29.4,18.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/3/2013,5.3,0,0,,26.7,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/4/2013,4.1,0,0,,27.8,18.3,,,1,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/5/2013,5.1,0,0,,25.6,16.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/6/2013,3.2,0,0,,23.3,15,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/7/2013,4.2,0,0,,26.1,16.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/8/2013,4.9,1.8,0,,27.2,18.3,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/9/2013,5.1,41.1,0,,24.4,21.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/10/2013,5.3,0,0,,29.4,19.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/11/2013,3.1,0,0,,27.2,17.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/12/2013,3.4,0,0,,28.9,18.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/13/2013,2.4,0,0,,22.8,18.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/14/2013,6.3,0,0,,24.4,17.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/15/2013,4.4,0,0,,25.6,15.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/16/2013,3.8,0,0,,26.7,16.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/17/2013,3.3,0,0,,23.3,17.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/18/2013,2.8,0,0,,25.6,17.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/19/2013,4,0,0,,28.9,17.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/20/2013,3,0,0,,30.6,20.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/21/2013,3.3,0,0,,31.7,19.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/22/2013,5.5,0,0,,31.7,21.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/23/2013,4.3,0,0,,25.6,18.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/24/2013,4,0,0,,22.2,15.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/25/2013,4.1,0,0,,28.3,16.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/26/2013,5,0.3,0,,28.9,19.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/27/2013,2.2,0.3,0,,24.4,18.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/28/2013,2.6,0,0,,22.8,16.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/29/2013,4.3,0,0,,19.4,16.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/30/2013,3.8,0,0,,28.9,17.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/31/2013,4.4,0,0,,27.8,20.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/1/2013,3.8,9.7,0,,26.1,21.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/2/2013,3.2,9.7,0,,27.2,20.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/3/2013,3.7,0,0,,27.2,19.4,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/4/2013,4.9,0,0,,27.8,17.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/5/2013,3.9,2.3,0,,21.1,13.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/6/2013,3.9,0,0,,21.7,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/7/2013,4.8,0,0,,27.2,12.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/8/2013,5.9,0,0,,25.6,13.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/9/2013,4.2,0,0,,21.7,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/10/2013,5.1,0.8,0,,25,15,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/11/2013,4.4,0,0,,36.1,20,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/12/2013,5.1,14.5,0,,31.1,19.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/13/2013,3,9.9,0,,24.4,16.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/14/2013,4.4,0,0,,20,13.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/15/2013,3.8,0,0,,22.8,12.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/16/2013,4.7,0,0,,21.1,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/17/2013,3.6,0,0,,15.6,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/18/2013,3.5,0,0,,23.9,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/19/2013,2.4,0,0,,21.7,12.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/20/2013,2.4,0,0,,21.7,12.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/21/2013,5.6,0,0,,25,13.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/22/2013,5.9,9.4,0,,22.8,12.8,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/23/2013,5.8,0,0,,18.3,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/24/2013,4.4,0,0,,20,8.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/25/2013,3.4,0,0,,17.2,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/26/2013,3.3,0,0,,17.2,12.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/27/2013,3.6,0,0,,18.9,13.9,,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/28/2013,2.6,0,0,,20.6,12.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/29/2013,1.7,0,0,,16.7,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,9/30/2013,1.8,0,0,,18.3,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/1/2013,3,0,0,,23.9,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/2/2013,5.1,0,0,,27.8,16.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/3/2013,3.3,0,0,,26.1,16.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/4/2013,1.3,0.8,0,,19.4,15,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/5/2013,2,0,0,,20,15,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/6/2013,4.8,7.9,0,,16.7,13.3,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/7/2013,5.5,2.8,0,,25.6,15.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/8/2013,4.7,0,0,,20,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/9/2013,4.2,0,0,,16.1,9.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/10/2013,3.4,0,0,,16.1,8.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/11/2013,3.2,0,0,,18.9,11.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/12/2013,5.5,0,0,,16.1,11.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/13/2013,3.8,0,0,,16.1,9.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/14/2013,2.6,0,0,,16.1,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/15/2013,2.8,0,0,,17.8,11.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/16/2013,2.3,0,0,,16.7,10.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/17/2013,3.8,0.8,0,,22.8,12.2,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/18/2013,5.5,0.5,0,,21.1,13.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/19/2013,3.8,0,0,,19.4,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/20/2013,5.2,0,0,,17.8,9.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/21/2013,3.6,0,0,,20,7.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/22/2013,4.7,0,0,,21.7,8.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/23/2013,2.6,0,0,,11.7,7.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/24/2013,6.1,0,0,,13.3,6.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/25/2013,4.7,0,0,,11.1,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/26/2013,5.9,0,0,,13.9,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/27/2013,5.6,0.8,0,,13.9,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/28/2013,5.5,0,0,,15.6,3.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/29/2013,3.1,0,0,,9.4,1.7,,1,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/30/2013,1.7,1.3,0,,11.7,3.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/31/2013,3.7,0.8,0,,17.2,4.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/1/2013,9.4,0.8,0,,22.2,15.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/2/2013,2.1,0,0,,18.9,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/3/2013,4.8,0.8,0,,11.7,1.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/4/2013,3.9,0,0,,5.6,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/5/2013,3.3,0,0,,8.9,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/6/2013,4.8,0,0,,16.1,5.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/7/2013,6.2,5.6,0,,20,6.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/8/2013,6,0,0,,10,3.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/9/2013,5.2,0,0,,8.3,1.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/10/2013,5.1,0.8,0,,14.4,5.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/11/2013,5.7,0,0,,11.7,5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/12/2013,6.1,2,0,,10,-1.6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/13/2013,5.7,0,0,,3.3,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/14/2013,5.3,0,0,,11.1,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/15/2013,3.9,0,0,,16.7,3.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/16/2013,2.4,0,0,,15,4.4,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/17/2013,1.5,1,0,,12.8,3.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/18/2013,6,3.8,0,,19.4,10,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/19/2013,7.5,0,0,,10,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/20/2013,4.3,0,0,,6.1,-1.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/21/2013,3.1,0,0,,8.9,-1.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/22/2013,2.2,6.4,0,,8.9,5.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/23/2013,7.2,0,0,,10,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/24/2013,10,0,0,,-0.5,-6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/25/2013,5.6,0,0,,1.1,-7.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/26/2013,4.1,2.5,0,,6.7,0,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/27/2013,7.5,45.5,0,,16.7,3.9,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/28/2013,7.9,0,0,,3.9,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/29/2013,4.4,0,0,,1.7,-4.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/30/2013,3.3,0,0,,1.7,-6.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/1/2013,2.7,6.9,0,,8.3,1.1,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/2/2013,2.3,0,0,,5,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/3/2013,3.5,0,0,,9.4,2.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/4/2013,3.2,0,0,,7.2,1.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/5/2013,1.8,0.3,0,,13.9,2.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/6/2013,4.8,7.6,0,,13.9,1.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/7/2013,4.7,2.3,3,,5.6,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/8/2013,2.9,0,0,,0,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/9/2013,5.3,10.9,10,,6.1,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/10/2013,4.7,1.8,8,,3.3,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/11/2013,6.2,0,0,,0,-4.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/12/2013,5.2,0,0,,-2.7,-7.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/13/2013,6.1,0,0,,-1,-8.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/14/2013,6,5.6,81,,-0.5,-11.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/15/2013,8.4,16.3,25,,3.3,-4.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/16/2013,6.2,0,0,,-1,-6.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/17/2013,4.3,13.5,163,,-2.1,-12.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/18/2013,5.8,0,0,,2.2,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/19/2013,5.2,0,0,,6.1,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/20/2013,3.6,0,0,,10.6,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/21/2013,5.1,0,0,,12.2,5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/22/2013,3.4,0.3,0,,12.2,1.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/23/2013,2.6,17.3,0,,4.4,0.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/24/2013,4.7,0,0,,4.4,-2.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/25/2013,4.4,0,0,,-2.1,-9.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/26/2013,3.1,1.3,8,,2.2,-6,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/27/2013,5.2,0,0,,1.7,-2.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/28/2013,4.7,0,0,,8.9,-2.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/29/2013,3.7,33.5,0,,6.7,0.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/30/2013,6,0,0,,6.7,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/31/2013,4.2,0,0,,-3.2,-9.9,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/1/2014,4.2,0,0,,-1.6,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/2/2014,7.8,9.7,269,,-3.2,-16.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/3/2014,7.6,4.8,114,,-9.9,-16.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/4/2014,5.5,0,0,,-2.7,-16.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/5/2014,3.6,1,0,,3.3,-4.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/6/2014,6.2,8.1,0,,13.3,-1.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/7/2014,8.8,0,0,,-1.6,-12.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/8/2014,5.7,0,0,,-5.5,-13.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/9/2014,3.8,0,0,,-1,-7.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/10/2014,2.2,0.5,5,,2.8,-7.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/11/2014,5.1,13.7,0,,15,1.1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/12/2014,7.2,0,0,,12.2,2.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/13/2014,5.1,0,0,,10.6,-0.5,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/14/2014,3.5,20.1,0,,10,6.7,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/15/2014,2.9,0,0,,8.9,1.7,1,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/16/2014,1.4,0,0,,3.9,0.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/17/2014,3.5,0,0,,7.8,0.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/18/2014,3.1,20.1,51,,3.3,0,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/19/2014,6.6,0.8,5,,1.7,-1,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/20/2014,6.7,0,0,,5,-3.2,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/21/2014,5.2,2.8,99,,-3.2,-11.6,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/22/2014,7.4,0,8,,-7.7,-13.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/23/2014,5.7,0,0,,-5.5,-14.3,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/24/2014,6.1,0,0,,-7.1,-13.8,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/25/2014,7.7,0,3,,3.3,-9.3,,,,,,,,,,,,,,
